message_id	response_id	article_id	essay	gender	education	race	age	income	raw_input_emotions	empathy	distress	emotion
R_1C0Z9McLLQtjIo9_5	R_1C0Z9McLLQtjIo9	356	i can't tolerate protesters! i'm so sick of people behave like this be an appropriate way to voice their opinions. behave like animals ruin things, it just sicken me really. what happen to people behave mature and responsible in life? jesus christ, fit out loot things and destroying. what be wrong with people.	2.0	7.0	1.0	38.0	42000.0	[BOS] I can't stand protesters! [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  I'm so sick of people acting like this is an appropriate way to voice their opinions. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  Acting like animals destroying things, it just sickens me really. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS]  What happened to people acting mature and responsible in life? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Jesus Christ, going out looting things and destroying. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  What is wrong with people. [BOE] [surprise] [EOE] [EOS]	1.0	1.5	anger
R_1N7VCOKiQFNiHeO_1	R_1N7VCOKiQFNiHeO	39	humans cogitate they operate the world and everything in it. this wolf broke away from its pack searching for a mate and destine no harm, but yet, humans, empower snipers to be exact, quickly couch an end to the life of a living be -- for what? it's a shame to view that humans coiffe not prize the lives of anything else on this planet.	1.0	5.0	1.0	31.0	80000.0	[BOS] Humans think they control the world and everything in it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This wolf broke away from its pack searching for a mate and intended no harm, but yet, humans, empowered snipers to be exact, quickly put an end to the life of a living being -- for what? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's a shame to see that humans do not respect the lives of anything else on this planet. [BOE] [sadness] [EOE] [EOS]	6.332999999999999	5.125	disgust
R_1N7VCOKiQFNiHeO_2	R_1N7VCOKiQFNiHeO	167	i'm glad these orangutans be rescued, despite the circumstance that direct them there. they be sentient beings and should be cover as we humans cover each other - with care. hopefully dina will exist cover and able to live a full life along with the others she be rescue with. we as humans want to register more compassion to all living things in this world.	1.0	5.0	1.0	31.0	80000.0	[BOS] I'm glad these orangutans were rescued, despite the circumstance that led them there. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] They are sentient beings and should be treated as we humans treat each other - with care. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Hopefully Dina will be treated and able to live a full life along with the others she was rescued with. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We as humans need to show more compassion to all living things in this world. [BOE] [neutral] [EOE] [EOS]	6.0	3.5	joy
R_1N7VCOKiQFNiHeO_3	R_1N7VCOKiQFNiHeO	172	its a shame to insure the value these terrorists set on other human lives. torturing and do members of police force or members of the community for what? because their beliefs don't align? to pronounce these people, after be brutally murder coiffe not deserve a proper burial (at the very least) be just absurd.	1.0	5.0	1.0	31.0	80000.0	[BOS] Its a shame to see the value these terrorists put on other human lives. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Torturing and executing members of police force or members of the community for what? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Because their beliefs don't align? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] To say these people, after being brutally murdered do not deserve a proper burial (at the very least) is just absurd. [BOE] [anger] [EOE] [EOS]	4.333	5.75	sadness
R_1N7VCOKiQFNiHeO_4	R_1N7VCOKiQFNiHeO	273	"its amaze what our country coiffe sometimes. we steal land from the natives over hundreds of years and their reservations start smaller and smaller as we need to industrialize every bit of america. its silly to recollect that people that once survive on these lands make to survive on ""reservations"" to start with. what apply our government the right to completely master every bit of land and person that subsist on it (before or after they were here?)"	1.0	5.0	1.0	31.0	80000.0	"[BOS] Its amazing what our country does sometimes. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We steal land from the natives over hundreds of years and their reservations get smaller and smaller as we want to industrialize every bit of America. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Its silly to think that people that once lived on these lands have to live on ""reservations"" to begin with. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] What gives our government the right to completely control every bit of land and person that exists on it (before or after they were here?) [BOE] [surprise] [EOE] [EOS]"	4.833	5.0	joy
R_1N7VCOKiQFNiHeO_5	R_1N7VCOKiQFNiHeO	396	crazy to believe that these things be happening - naturally. be it because of global warming? exist there be parties at play here? i don't need to vocalize like a conspiracy theorist, but what exist the cause of all of these wild fires? what else can we coiffe to keep them? we need to protect nature and preserve whats bequeath - everyone should coiffe their part.	1.0	5.0	1.0	31.0	80000.0	[BOS] Crazy to believe that these things are happening - naturally. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Is it because of global warming? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Are there are parties at play here? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I don't want to sound like a conspiracy theorist, but what is the cause of all of these wild fires? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] What else can we do to prevent them? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] We need to protect nature and preserve whats left - everyone should do their part. [BOE] [neutral] [EOE] [EOS]	4.0	4.0	surprise
R_1ozjteCWKLw5htX_1	R_1ozjteCWKLw5htX	45	this article make build my heart so heavy. i feature to pause a couple times while reading, just to forgather my thoughts so that i could continue. i feel for the innocent people who should not make be imply in this at all. i bid that we could serve something to avail these people descend to an agreement so this terrible conflict can end. i can't even start to imagine what it must feel like to survive in a place where you make to make such strong fear to even leave your home. i can't imagine subsist amongst such stress and turmoil. my heart be so heavy and i wish there be something i could coiffe to help.	2.0	2.0	1.0	23.0	34000.0	[BOS] This article has made my heart so heavy. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I had to pause a couple times while reading, just to gather my thoughts so that I could continue. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I feel for the innocent people who should not have been involved in this at all. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I wish that we could do something to help these people come to an agreement so this terrible conflict can end. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I can't even begin to imagine what it must feel like to live in a place where you have to have such strong fear to even leave your home. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I can't imagine living amongst such stress and turmoil. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] My heart is so heavy and I wish there was something I could do to help. [BOE] [joy] [EOE] [EOS]	7.0	7.0	sadness
R_1ozjteCWKLw5htX_2	R_1ozjteCWKLw5htX	138	i be swagger in school, which direct to self harm, and eventually a suicide attempt. this article prompt me so much of myself, and i need to coiffe something to couch a stop this bullying. as i sit here with tears well my eyes, now a mother, i can't imagine be in the shoes of these parents who misplace their children all because other kids just can't be nice. i am so sad for these kids who insure no other way out of this mess than to just terminate their lives. their pain be mat deeply in my soul, and my wish be that somehow, someday, no one else will feel that kind of pain.	2.0	2.0	1.0	23.0	34000.0	[BOS] I was bullied in school, which led to self harm, and eventually a suicide attempt. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] This article reminded me so much of myself, and I want to do something to put a stop this bullying. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] As I sit here with tears welling my eyes, now a mother, I can't imagine being in the shoes of these parents who lost their children all because other kids just can't be nice. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I am so sad for these kids who saw no other way out of this mess than to just end their lives. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Their pain is felt deeply in my soul, and my wish is that somehow, someday, no one else will feel that kind of pain. [BOE] [joy] [EOE] [EOS]	7.0	7.0	sadness
R_1ozjteCWKLw5htX_3	R_1ozjteCWKLw5htX	248	i bed that not everyone fit with trump suit president, and i will admit that i'm not certain of the path this country be operate to take, but there be many many many people that coiffe not approve of obama suit president, yet we all survive that, as we will this. as a woman, and one who be espouse to a biracial man and make a biracial son, i will say, i coiffe not fear my exsitance or my families. even if trump be not the most respectful, he is not out to start women, people of color, etc. he be try to coiffe what be best for this country, and he be vote in, so we need to just start on with our lives and hope for the best.	2.0	2.0	1.0	23.0	34000.0	[BOS] I know that not everyone agrees with Trump becoming president, and I will admit that I'm not certain of the path this country is going to take, but there were many many many people that did not approve of Obama becoming president, yet we all survived that, as we will this. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] As a woman, and one who is married to a biracial man and has a biracial son, I will say, I do not fear my exsitance or my families. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Even if trump is not the most respectful, he is not out to get women, people of color, etc. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] He is trying to do what is best for this country, and he was voted in, so we need to just get on with our lives and hope for the best. [BOE] [joy] [EOE] [EOS]	1.5	1.125	neutral
R_1ozjteCWKLw5htX_4	R_1ozjteCWKLw5htX	323	i coiffe cogitate that this male birth control for men should be a thing. men should be able to determine if those risks be worth the protection. men should make the ability to pack birth control in their own hands, as they never know if a woman exist rest about pack her's or if they make been pack it properly. an added protection could never wound for both parties. i, however, coiffe not feel very sympathetic. i cogitate women be always search for things to plain about, and this be just another thing. women, get over it. if your side effects from your birth control be too strong, then just don't feature sex.	2.0	2.0	1.0	23.0	34000.0	[BOS] I do think that this male birth control for men should be a thing. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Men should be able to decide if those risks are worth the protection. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Men should have the ability to take birth control in their own hands, as they never know if a woman is lieing about taking her's or if they have been taking it properly. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] An added protection could never hurt for both parties. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I, however, do not feel very sympathetic. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I think women are always looking for things to complain about, and this is just another thing. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Women, get over it. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] If your side effects from your birth control are too strong, then just don't have sex. [BOE] [neutral] [EOE] [EOS]	2.0	1.0	anger
R_1ozjteCWKLw5htX_5	R_1ozjteCWKLw5htX	359	i cogitate that be gay is not a choice, and that we should consent these individuals no matter what. their gayness be not wound or sham you in any way, so start over it. i cogitate be natural for someone to be attract to either sex, and we want to be more accepting of it. i bid i could bosom every gay person who make ever mat like they be worth less than they are, because they be worth just as much as everyone else.	2.0	2.0	1.0	23.0	34000.0	[BOS] I think that being gay is not a choice, and that we should accept these individuals no matter what. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Their gayness is not hurting or affecting you in any way, so get over it. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I think is natural for someone to be attracted to either sex, and we need to be more accepting of it. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I wish I could hug every gay person who has ever felt like they are worth less than they are, because they are worth just as much as everyone else. [BOE] [joy] [EOE] [EOS]	7.0	7.0	joy
R_1jE6IzyMSPvot6w_1	R_1jE6IzyMSPvot6w	7	this situation be just alarming and disgusting. people be murder for the acquisition of power, money, or whatever, be horrifying. children should never be a casualty of war, nor should any other innocent human beings. this upset me so greatly that it's difficult to even start it out of my mind. why? why serve humans serve this? what build people so mentally disturbed to cogitate that this be ever okay?	2.0	6.0	1.0	50.0	30000.0	[BOS] This situation is just alarming and disgusting. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] People being murdered for the acquisition of power, money, or whatever, is horrifying. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Children should never be a casualty of war, nor should any other innocent human beings. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] This disturbs me so greatly that it's difficult to even get it out of my mind. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Why? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Why do humans do this? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] What makes people so mentally disturbed to think that this is ever okay? [BOE] [surprise] [EOE] [EOS]	6.167000000000001	5.875	anger
R_1jE6IzyMSPvot6w_2	R_1jE6IzyMSPvot6w	156	why can we not find better ways to apply the planet besides destruction. there isn't enough wilderness to maintain this way of life. we want to find more definitive ways of living to keep the destruction of these areas, as well as a way to maintain the plant and animal life that be corroborate in these areas. there make to be more sustainable ways to discontinue this from destroying the planet.	2.0	6.0	1.0	50.0	30000.0	[BOS] Why can we not find better ways to utilize the planet besides destruction. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] There isn't enough wilderness to maintain this way of life. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] We need to find more definitive ways of living to prevent the destruction of these areas, as well as a way to maintain the plant and animal life that are sustained in these areas. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There has to be more sustainable ways to stop this from destroying the planet. [BOE] [neutral] [EOE] [EOS]	5.832999999999999	6.125	sadness
R_1jE6IzyMSPvot6w_3	R_1jE6IzyMSPvot6w	190	"who cares what she thinks? this just sound like a way to sell more of her own products. i make difficulty believing that all the ""fakes"" are really that bad or that she make any real idea of what other companies be apply for their products. it's funny that she make to advert her website multiple times and not describe any companies that be supposedly sell these knockoffs."	2.0	6.0	1.0	50.0	30000.0	"[BOS] Who cares what she thinks? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This just sounds like a way to sell more of her own products. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I have difficulty believing that all the ""fakes"" are really that bad or that she has any real idea of what other companies are using for their products. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] It's funny that she had to mention her website multiple times and not name any companies that were supposedly selling these knockoffs. [BOE] [joy] [EOE] [EOS]"	2.5	2.5	anger
R_1jE6IzyMSPvot6w_4	R_1jE6IzyMSPvot6w	268	honestly, any woman who is a member of the republican party be ignorant. egregious men make always command this party and anyone who will comply them, willingly or unwillingly. it upset me that so many women will bow to the will of a man and comply whatever they say. even with donald trump's antics, degradation, and name-calling, these women be still comply party, rather than their own best interest. disgusting!	2.0	6.0	1.0	50.0	30000.0	[BOS] Honestly, any woman who is a member of the Republican party is ignorant. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] Egregious men have always dominated this party and anyone who will follow them, willingly or unwillingly. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It disturbs me that so many women will bend to the will of a man and follow whatever they say. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] Even with Donald Trump's antics, degradation, and name-calling, these women are still following party, rather than their own best interest. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Disgusting! [BOE] [disgust] [EOE] [EOS]	2.0	4.125	disgust
R_1jE6IzyMSPvot6w_5	R_1jE6IzyMSPvot6w	367	not be able to target a threat, especially with today's technological advancements, be very disturbing. innocent people should not be start killed. people should not be consecrate war crimes. i be so disgust by this! why coiffe this type of behavior even exist? they feature to be seriously, mentally disturbed.	2.0	6.0	1.0	50.0	30000.0	[BOS] Not being able to target a threat, especially with today's technological advancements, is very disturbing. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Innocent people should not be getting killed. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] People should not be committing war crimes. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I am so disgusted by this! [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] Why does this type of behavior even exist? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] They have to be seriously, mentally disturbed. [BOE] [neutral] [EOE] [EOS]	5.332999999999999	6.375	disgust
R_1r2keos7YClgESR_1	R_1r2keos7YClgESR	79	i can't believe this guy just bequeath his herd unattended and bequeath in the desert. i cogitate that the state should pack control of them and he should make to give for the treatment of them or waive them. i imply descend on he's just release them loose and look to still possess them after they become wild.	2.0	5.0	1.0	40.0	26000.0	[BOS] I can't believe this guy just leaves his herd unattended and left in the desert. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I think that the State should take control of them and he should have to pay for the treatment of them or forfeit them. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I mean come on he's just turning them loose and expecting to still own them after they become wild. [BOE] [neutral] [EOE] [EOS]	3.0	4.875	surprise
R_1r2keos7YClgESR_2	R_1r2keos7YClgESR	139	we want to avail write the frogs by build clean places for them to habitat. it seem that we make have some of the problem and need to pack responsibility for this. frogs be an important part of our environment and we want to ensure that they be pack care of. i cogitate we need to sharpen on avail them survive something we as humans caused.	2.0	5.0	1.0	40.0	26000.0	[BOS] We need to help save the frogs by making clean places for them to habitat. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It seems that we have caused some of the problem and need to take responsibility for this. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Frogs are an important part of our environment and we need to ensure that they are took care of. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I think we need to focus on helping them survive something we as humans caused. [BOE] [neutral] [EOE] [EOS]	4.667	3.25	neutral
R_1r2keos7YClgESR_3	R_1r2keos7YClgESR	236	i am not so sure as to what to cogitate about this situation, i bed that the kkk salute support to ruff and he refuse any involvement with them but they still exclaim their support for him. i don't cogitate it search good that the president of the united states has ties to such a group. i bed he pronounce he don't make anything to coiffe with them but they sure coiffe behave like they do.	2.0	5.0	1.0	40.0	26000.0	[BOS] I am not so sure as to what to think about this situation, I know that the KKK pledges support to Trump and he denies any involvement with them but they still proclaim their support for him. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I don't think it looks good that the president of the United States has ties to such a group. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] I know he says he don't have anything to do with them but they sure do act like they do. [BOE] [neutral] [EOE] [EOS]	1.0	6.25	sadness
R_1r2keos7YClgESR_4	R_1r2keos7YClgESR	305	suicide be horrible and to cogitate that there be a whole subculture that be give to it really sadden me. could you imagine if this be your child and you make no clue that they be be inveigle into wound themselves because they insure others coiffe it. i couldn't imagine how it must feel be a parent and rule out that your child's life be so bad that you make to down themselves.	2.0	5.0	1.0	40.0	26000.0	[BOS] Suicide is horrible and to think that there is a whole subculture that is devoted to it really saddens me. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Could you imagine if this was your child and you had no clue that they were being coaxed into hurting themselves because they seen others doing it. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I couldn't imagine how it must feel being a parent and finding out that your child's life was so bad that you had to kill themselves. [BOE] [sadness] [EOE] [EOS]	4.333	6.875	sadness
R_1r2keos7YClgESR_5	R_1r2keos7YClgESR	354	stories like these discontinue my heart, could you guess bed someone so much that you cogitate you can't live without them and you down them and then down yourself. i can't guess the hurt and pain that exist in that house that day. i inquire if it be money trouble or jolly trouble that have this tragedy. build me wonder what be so bad that you make to dedicate murder and suicide.	2.0	5.0	1.0	40.0	26000.0	[BOS] Stories like these break my heart, could you imagine loving someone so much that you think you can't live without them and you kill them and then kill yourself. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I can't imagine the hurt and pain that was in that house that day. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I wonder if it was money trouble or kid trouble that caused this tragedy. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Makes me wonder what was so bad that you had to commit murder and suicide. [BOE] [surprise] [EOE] [EOS]	3.5	6.0	sadness
R_3MAUOC23ApVYOob_1	R_3MAUOC23ApVYOob	15	i just read an article about a shooting in north philly. two men be in critical condition right now. i sure hope the victims survive the shooting. it be like the world be start worse and worse everyday now. the most common theme on social media be death. what really bothers me is it is always good people who be killed. you never try about a loser getting killed.	1.0	6.0	3.0	33.0	63000.0	[BOS] I just read an article about a shooting in North Philly. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Two men are in critical condition right now. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I sure hope the victims survive the shooting. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] It is like the world is getting worse and worse everyday now. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] The most common theme on social media is death. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] What really bothers me is it is always good people who are killed. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] You never hear about a loser getting killed. [BOE] [neutral] [EOE] [EOS]	5.332999999999999	5.625	sadness
R_3MAUOC23ApVYOob_2	R_3MAUOC23ApVYOob	115	"i just register an article about a democrat operate for office. it sing about ""if hillary win the election"" how can people be so ignorant. if hillary win the election america would be in a much worse situation than it be currently. it just perplex me what they sharpen their elections on. ok, guns down people...whatever democrats down babies. why make nobody be bright enough to substantiate that? i cogitate the country be slowly suit retarded."	1.0	6.0	3.0	33.0	63000.0	"[BOS] I just read an article about a democrat running for office. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It talked about ""if Hillary won the election"" How can people be so ignorant. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] If Hillary won the election America would be in a much worse situation than it is currently. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS] It just amazes me what they focus their elections on. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Ok, guns kill people...whatever Democrats kill babies. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Why has nobody been bright enough to realize that? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I think the country is slowly becoming retarded. [BOE] [neutral] [EOE] [EOS]"	1.0	6.625	anger
R_3MAUOC23ApVYOob_3	R_3MAUOC23ApVYOob	174	i register an article about how islamic militants make round up civilians and apply them for shields. there make be a lot of death happening in the middle east. could you imagine what it would be like to survive in one of those countries? the people must live their lives in constant fear. i marvel what the average life span be for someone living in one of these countries. i trust that they should serve away with immigration laws and let whoever need to descend to america, descend to america. there exist no way to rationalise what these people are look with daily. they should not make to survive their lives in fear everyday.	1.0	6.0	3.0	33.0	63000.0	[BOS] I read an article about how islamic militants have rounded up civilians and used them for shields. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There has been a lot of death happening in the middle east. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Could you imagine what it would be like to live in one of those countries? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] The people must live their lives in constant fear. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I wonder what the average life span is for someone living in one of these countries. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I believe that they should do away with immigration laws and let whoever wants to come to America, come to America. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There is no way to justify what these people are faced with daily. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] They should not have to live their lives in fear everyday. [BOE] [neutral] [EOE] [EOS]	7.0	7.0	fear
R_3MAUOC23ApVYOob_4	R_3MAUOC23ApVYOob	267	i register a news article about a man who exit in yellowstone hot springs. the article pronounce that he shine into a boiling scidic spring in the park. could you guess that? i inquire if he exit right away or if he hurt a lot before dying. rangers try to regain the mans body after the mans sister called and cover the accident. they believe that the extreme heat and the acidic liquid completely disolved the body and there be nothing left. that be wild to even cogitate about, i feature never try of such an accident in my life.	1.0	6.0	3.0	33.0	63000.0	[BOS] I read a news article about a man who died in Yellowstone Hot springs. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The article said that he fell into a boiling scidic spring in the park. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Could you imagine that? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I wonder if he died right away or if he suffered a lot before dying. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Rangers tried to recover the mans body after the mans sister called and reported the accident. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] They believe that the extreme heat and the acidic liquid completely disolved the body and there was nothing left. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] That is wild to even think about, I have never heard of such an accident in my life. [BOE] [surprise] [EOE] [EOS]	6.332999999999999	2.5	surprise
R_3MAUOC23ApVYOob_5	R_3MAUOC23ApVYOob	416	i register an article about a squirrel round people at retirement home. it materialize right here in volusia county, i'm surprised i coiffe not recollect insure it on the news before now. they tell that 3 people be wound during the attack. i can't guess a squirrel be able to have much damage, maybe a scratch or two. i inquire what happen to have the squirrel to freak out like that. the squirrel probably make some babies in the area that be be endanger by the people.	1.0	6.0	3.0	33.0	63000.0	[BOS] I read an article about a squirrel attacking people at  retirement home. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It happened right here in Volusia county, I'm surprised I do not remember seeing it on the news before now. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] They said that 3 people was injured during the attack. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I can't imagine a squirrel being able to cause much damage, maybe a scratch or two. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I wonder what happened to cause the squirrel to freak out like that. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] The squirrel probably had some babies in the area that was being threatened by the people. [BOE] [neutral] [EOE] [EOS]	5.167000000000001	1.625	surprise
R_cNoM4c8tKQb43dv_1	R_cNoM4c8tKQb43dv	35	we want to start these haitians some food and have to arise a plan to coiffe so. more than 141,000 storm victims exist in shelters, and they want to operate somewhere. we ask to care about the kids first and the adults can descend second. i pronounce this because kids be the most needy and adults can start their own jobs in the future. this be how society tend to work. i cogitate that be the best thing to coiffe here overall. kids inquire for help just discontinue my heart and build me need to coiffe something for them. i feel like that exist the best thing to coiffe in this whole situation operate here at the moment.	1.0	6.0	2.0	32.0	35000.0	[BOS] We need to get these Haitians some food and have to develop a plan to do so. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] More than 141,000 storm victims are in shelters, and they need to go somewhere. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] We need to care about the kids first and the adults can come second. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I say this because kids are the most needy and adults can get their own jobs in the future. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This is how society tends to work. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I think that is the best thing to do here overall. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Kids asking for help just breaks my heart and makes me want to do something for them. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I feel like that is the best thing to do in this whole situation going here at the moment. [BOE] [joy] [EOE] [EOS]	5.5	2.625	sadness
R_cNoM4c8tKQb43dv_2	R_cNoM4c8tKQb43dv	154	i feel like venezuela be stuck. i truly feel like maduro be not even a bad person just search at wrong in public. i cogitate hugo chavez be not all that bad neither. i coiffe cogitate they want a change from that communist style though. i cogitate that the thing that restrain people up at night be that they want to change. that be how i feel about the whole venezuela situation and it should modify soon hopefully for their well being. anything else might be too late or too much in the long run of things. we want to avail build a change by donate to good organizations.	1.0	6.0	2.0	32.0	35000.0	[BOS] I feel like Venezuela is stuck. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I truly feel like Maduro is not even a bad person just looked at wrong in public. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I think Hugo Chavez was not all that bad neither. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I do think they need a change from that communist style though. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I think that the thing that keeps people up at night is that they need to change. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] That is how I feel about the whole Venezuela situation and it should change soon hopefully for their well being. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Anything else might be too late or too much in the long run of things. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] We need to help make a change by donating to good organizations. [BOE] [joy] [EOE] [EOS]	4.167	4.125	sadness
