message_id	response_id	article_id	essay	gender	education	race	age	income	raw_input_emotions	empathy	distress	emotion
R_bKpTAskrd1gqP7j_2	R_bKpTAskrd1gqP7j	148	iodin be all for this. iodin make no specific queasiness with function animals, per se, but they want to be pack fear of. personally, in a real creation edition of this, iodin cogitate that the mortal responsible for the elephant's fear should be jailed. again, just my personal opinion. thankfully, this be one of the affair that really be modify for the better. there be fewer and fewer operate brute as metre operate by.	1.0	6.0	1.0	44.0	62000.0	[BOS] I am all for this. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   I have no specific qualms with working animals, per se, but they need to be taken care of. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   Personally, in a real world version of this, I think that the individuals responsible for the elephant's care should be jailed. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Again, just my personal opinion. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   Thankfully, this is one of the things that really is changing for the better. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  There are fewer and fewer working animals as time goes by. [BOE] [neutral] [EOE] [EOS]	2.667	1.0	anger
R_bKpTAskrd1gqP7j_3	R_bKpTAskrd1gqP7j	182	i'm not sure why some masses coiffe the affair they do. i'm really not. some people's chief just aren't wire right. iodin can't bod out what induction in someone's chief to behave like this. it really be inexcusable. affair like this happen all the time and there exist just no apology for it. it's shameful	1.0	6.0	1.0	44.0	62000.0	[BOS] I'm not sure why some people do the things they do. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I'm really not. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  Some people's heads just aren't wired right. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   I can't figure out what triggers in someone's head to act like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]   It really is inexcusable. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]    Things like this happen all the time and there is just no excuse for it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's shameful [BOE] [sadness] [EOE] [EOS]	1.6669999999999998	1.0	anger
R_bKpTAskrd1gqP7j_4	R_bKpTAskrd1gqP7j	314	it's unfortunate and it build it difficult to need to pack on. there be a example here though. no issue how dark affair get, you can't let them win. you have to restrain advertize on and not let it start to you. they say that adversity bod eccentric and it really is true. so even when bad affair happen, you can't let it defeat you.	1.0	6.0	1.0	44.0	62000.0	[BOS] It's unfortunate and it makes it difficult to want to carry on. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   There is a lesson here though. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  No matter how dark things get, you can't let them win. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  You have to keep pushing on and not let it get to you. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   They say that adversity builds character and it really is true. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  So even when bad things happen, you can't let it defeat you. [BOE] [joy] [EOE] [EOS]	1.5	1.0	sadness
R_bKpTAskrd1gqP7j_5	R_bKpTAskrd1gqP7j	406	well, that's the thing. i can key with affair just not operate out. it's a lot like this project. a petitioner inquire for an obnoxious amount of workplace and duo it with a short timekeeper on the task. then they want the workplace for free and good feedback. do they beat it? coiffe they start good workplace for free? i dunno. it feel like a scam and a waste of my metre and theirs.	1.0	6.0	1.0	44.0	62000.0	[BOS] Well, that's the thing. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   I can identify with things just not working out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   It's a lot like this project. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  A requester asks for an obnoxious amount of work and couples it with a short timer on the task. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   Then they want the work for free and good feedback. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Do they get it? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]   Do they get good work for free? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I dunno. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  It feels like a scam and a waste of my time and theirs. [BOE] [anger] [EOE] [EOS]	1.6669999999999998	1.0	anger
R_BsvFiz4gUFOLGdb_1	R_BsvFiz4gUFOLGdb	11	can you believe this is still happening? i can't imagine just being in my house operate about my job and make this occur. those poor people. no i there can feel safe. i don't bed how you can operate as a parent know that this can happen at any time. i wish masses would memorize to coexist peacefully.	2.0	5.0	5.0	40.0	60000.0	[BOS] Can you believe this is still happening? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I can't imagine just being in my home going about my business and having this occur. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Those poor people. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  No one there can feel safe. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I don't know how you can function as a parent knowing that this can happen at any time. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I wish people would learn to coexist peacefully. [BOE] [joy] [EOE] [EOS]	4.5	5.875	sadness
R_BsvFiz4gUFOLGdb_2	R_BsvFiz4gUFOLGdb	123	iodin cannot guess what exist operate through those parent's minds. to not be able to protect your kids, ship them to schooltime trust that they would be safe. it's every parent's worst nightmare. iodin don't know what would be worse, make hope that the nestling be still alive or never make closure. and how pall the nestling must have been! i don't bed how anyone could wound children. they can't make any scruples or heart.	2.0	5.0	5.0	40.0	60000.0	[BOS] I cannot imagine what is going through those parent's minds. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  To not be able to protect your kids, sending them to school believing that they would be safe. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's every parent's worst nightmare. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I don't know what would be worse, having hope that the kids are still alive or never having closure. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  And how scared the kids must have been! [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I don't know how anyone could hurt children. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  They can't have any conscience or heart. [BOE] [neutral] [EOE] [EOS]	3.833	6.875	fear
R_BsvFiz4gUFOLGdb_3	R_BsvFiz4gUFOLGdb	250	we always pronounce that our politics be corrupt, but at least it's not like this lawlessness. i don't know how people could think they could survive these eccentric of biography manner and not yield to the fury they foster. i feel bad for any families that exist innocently imply in the crime smother these people. it's sad.	2.0	5.0	5.0	40.0	60000.0	[BOS] We always say that our government is corrupt, but at least it's not like this lawlessness. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I don't know how people could think they could live these types of life styles and not succumb to the violence they foster. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I feel bad for any families that were innocently involved in the crimes surrounding these people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It's sad. [BOE] [sadness] [EOE] [EOS]	1.6669999999999998	1.375	sadness
R_BsvFiz4gUFOLGdb_4	R_BsvFiz4gUFOLGdb	265	could you imagine? that be one of the most horrific affair i make heard. my gist wound for his family. it would be hard enough to misplace somebody close to you but in such a way! i wouldn't be able to discontinue cogitate about it. the poor serviceman must make be terrified. iodin hope it be so quick that he didn't bed what be happening. i hope his kinsfolk and co-workers rule peace.	2.0	5.0	5.0	40.0	60000.0	[BOS] Could you imagine? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] That is one of the most horrific things I have heard. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  My heart hurts for his family. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It would be hard enough to lose someone close to you but in such a way! [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wouldn't be able to stop thinking about it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The poor man must have been terrified. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I hope it was so quick that he didn't know what was happening. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  I hope his family and co-workers find peace. [BOE] [joy] [EOE] [EOS]	3.833	6.0	sadness
R_BsvFiz4gUFOLGdb_5	R_BsvFiz4gUFOLGdb	413	why can't masses just subsist in peace? these affair happen manner too often. what coiffe down innocent masses coiffe to promote an offender's cause? i can't guess the affright and brat the attendant must make felt. it build me nervous every metre i'm in a crowded venue. you wish to cogitate it can't happen to you, but honestly, you just don't know. we all have such a short metre here, we should be able to delight it without fear.	2.0	5.0	5.0	40.0	60000.0	[BOS] Why can't people just live in peace? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  These things happen way too often. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  What does killing innocent people do to further an offender's cause? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I can't imagine the panic and terror the attendees must have felt. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  It makes me nervous every time I'm in a crowded venue. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  You like to think it can't happen to you, but honestly, you just don't know. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We all have such a short time here, we should be able to enjoy it without fear. [BOE] [joy] [EOE] [EOS]	4.667	6.875	fear
R_3kwgktbWVVtZe9j_1	R_3kwgktbWVVtZe9j	19	iodin be locomote to weeping register this. multitude be not make it easy in other constituent of the world. it build me more grateful and thankful. iodin pitch imagine losing my biography in such a scary manner. it be a viewing up call for us to prophesy more humanity and love. the issue of african bequeath their continent for greener grass be alarming.	1.0	7.0	1.0	27.0	165000.0	[BOS] I am moved to tears reading this. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] People are not having it easy in other parts of the world. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It made me more grateful and thankful. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I cant imagine losing my life in such a scary manner. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] It is a wake up call for us to preach more humanity and love. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The number of Africans leaving their continent for greener grass is alarming. [BOE] [anger] [EOE] [EOS]	6.667000000000001	5.75	joy
R_3kwgktbWVVtZe9j_2	R_3kwgktbWVVtZe9j	116	the issue of masses still misplace aliveness to cholera be quite sad. vaccinum can operate a long manner in battle this and i feel it should be apply more attention. also, if community can start cover grounds of the disease oklahoman to medical providers, public health functionary would make a head beginning in speed imagination to direct issue epidemics.	1.0	7.0	1.0	27.0	165000.0	[BOS] The number of people still losing lives to cholera is quite sad. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Vaccines can go a long way in combating this and I feel it should be given more attention. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Also, if communities can begin reporting evidence of the disease sooner to medical providers, public health officials would have a head start in rushing resources to address emerging epidemics. [BOE] [neutral] [EOE] [EOS]	6.167000000000001	6.375	sadness
R_3kwgktbWVVtZe9j_3	R_3kwgktbWVVtZe9j	192	i dont like it when kinsfolk separate up and the parent determine to divorce. it be always hard for the nestling and the emotional trauma doesn't worth it. iodin be still a house worshipper in kinsfolk and it must comprise protect by all means. public bod should set good model for others to follow. hands always start messy	1.0	7.0	1.0	27.0	165000.0	[BOS] I dont like it when family split up and the parents decide to divorce. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] It is always hard for the kids and the emotional trauma doesn't worth it. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I am still a firm believer in family and it must be protected by all means. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Public figures should lay good examples for others to follow. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Custody always get messy [BOE] [neutral] [EOE] [EOS]	6.5	6.0	anger
R_3kwgktbWVVtZe9j_4	R_3kwgktbWVVtZe9j	277	pitch the existence just discontinue all war and survive in peacefulness and unity? must we always try to the lower fauna that we be more heartless than every other creation? the creation is supposed to survive in peacefulness and love, not launch missile against one another.there should be blend sweat to terminate warfare and ensure peacefulness reign.	1.0	7.0	1.0	27.0	165000.0	[BOS] Cant the world just stop all wars and live in peace and unity? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Must we always prove to the lower animals that we are more heartless than every other creation? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] The world is supposed to live in peace and love, not launching missile against one another. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There should be combined effort to end wars and ensure peace reign. [BOE] [neutral] [EOE] [EOS]	6.667000000000001	6.625	anger
R_3kwgktbWVVtZe9j_5	R_3kwgktbWVVtZe9j	399	the control over throttle should be increased. i always experience sad when shot pack plaza and there be departure of life. we should endeavour to control proper certificate of biography and property. the politics should strain to protect us and ensure the certificate of americans. the torment of muslims should also be reduced.	1.0	7.0	1.0	27.0	165000.0	[BOS] The control over gun should be increased. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I always feel sad when shootings take place and there is loss of life. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] We should strive to ensure proper security of life and property. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The government should strive to protect us and ensure the security of Americans. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] The harassment of Muslims should also be reduced. [BOE] [neutral] [EOE] [EOS]	6.667000000000001	6.625	sadness
R_2fea3z0hayINIjT_1	R_2fea3z0hayINIjT	3	iodin can't guess what those girl be operate through. one day you're love a playfulness kinsfolk outing and suddenly everyone one be down in a tragic accident. masses be presuppose to be safe in plaza like that. it's impossible to think that your entire biography can be ruin in a berth like that. accidents like this should never happen, as the customer be swear their family's guard to the park.	1.0	6.0	1.0	45.0	79000.0	[BOS] I can't imagine what those girls are going through. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  One day you're enjoying a fun family outing and suddenly everyone one is killed in a tragic accident. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  People are supposed to be safe in places like that. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's impossible to think that your entire life can be destroyed in a situation like that. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   Accidents like this should never happen, as the customers are trusting their family's safety to the park. [BOE] [neutral] [EOE] [EOS]	3.833	3.0	sadness
R_2fea3z0hayINIjT_2	R_2fea3z0hayINIjT	136	the ingroup want to be level as you can't have settlements within a modern country. iodin know it can be comprehend as heartless, but it be for the greater good of the community. colonization such as these bid no aegis or infrastructure to it's occupants. the berth suit unsafe for both the resident as well as the ring community.	1.0	6.0	1.0	45.0	79000.0	[BOS] The camp needed to be dismantled as you can't have settlements within a modern country. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I know it can be perceived as heartless, but it is for the greater good of the community. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Settlements such as these offer no protection or infrastructure to it's occupants. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The situation becomes unsafe for both the residents as well as the surrounding community. [BOE] [fear] [EOE] [EOS]	2.167	1.375	neutral
R_2fea3z0hayINIjT_3	R_2fea3z0hayINIjT	193	the whole berth make enough inculpation to operate around for both parties. the victim should not make shine overboard, however, the sail ship is ultimately responsible for the safe of it's passengers. whether or not the victim be be face by the ship's certificate build no remainder as to whether they should make consecrate a search for the shine passenger.	1.0	6.0	1.0	45.0	79000.0	[BOS] The wholes situation has enough blame to go around for both parties. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The victim should not have fallen overboard, however, the cruise ship is ultimately responsible for the safety of it's passengers. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Whether or not the victim was being confronted by the ship's security makes no difference as to whether they should have ordered a search for the fallen passenger. [BOE] [neutral] [EOE] [EOS]	1.5	1.5	anger
R_2fea3z0hayINIjT_4	R_2fea3z0hayINIjT	312	this be unfortunately the effect of fight within this constituent of the world. certain country be not interested in the peace process and will deliberatley weaken any effort. the convey be most likely not see by terrorists, however, it be a common claim build by aggressive country under these circumstances.	1.0	6.0	1.0	45.0	79000.0	[BOS] This is unfortunately the consequence of conflicts within this part of the world. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  Certain countries are not interested in the peace process and will deliberatley sabotage any effort. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The convey was most likely not escorted by terrorists, however, it is a common claim made by aggressive nations under these circumstances. [BOE] [neutral] [EOE] [EOS]	1.167	2.5	neutral
R_2fea3z0hayINIjT_5	R_2fea3z0hayINIjT	348	"this be a typical ""sour grapes"" approach to anything view the trumpet presidency. liberal feel that his mere creation will somehow ruin mankind. this feeler to constantly fault all of the country's job on him only further damage to futurity of the country. acting like the previous chairman be some apotheosis is nothing more than revisionist account manner of thinking."	1.0	6.0	1.0	45.0	79000.0	"[BOS] This is a typical ""sour grapes"" approach to anything regarding the Trump presidency. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Liberals feel that his mere existence will somehow ruin mankind. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  This approach to constantly blaming all of the country's problems on him only further harms to future of the country. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Acting like the previous president was some ideal is nothing more than revisionist history way of thinking. [BOE] [neutral] [EOE] [EOS]"	1.0	2.375	neutral
R_1ml1pyosfEpZIOZ_1	R_1ml1pyosfEpZIOZ	10	record the word prompt me of the forfeit urinate by men and woman of the constabulary departments, the bull bequeath his kinsfolk that day for workplace like any other day and he be gun down for doing his job, it build me shine on the gun laws of this country. coiffe we really want to build amendments to curb this bar of violent crimes?	1.0	6.0	1.0	29.0	40000.0	[BOS] Reading the news reminds me of the sacrifices made by men and women of the police departments, the cop left his family that day for work like any other day and he was gunned down for doing his job, it makes me reflect on the gun laws of this country. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Do we really need to make amendments to curtail this streak of violent crimes? [BOE] [surprise] [EOE] [EOS]	3.167	4.125	sadness
R_1ml1pyosfEpZIOZ_2	R_1ml1pyosfEpZIOZ	94	these mindless kill for misguided opinion comprise really start out of hands, someone's husband, father, mother, wife , son, daughter murder violently in the streets build you misplace faith in humanity. be we really beyond redemption? personally i experience isi especially be produce more fearless by the day. the creation want to coiffe something	1.0	6.0	1.0	29.0	40000.0	[BOS] These mindless killings for misguided beliefs is really getting out of hands, someone's husband, father, mother, wife , son, daughter murdered violently in the streets makes you lose faith in humanity. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Are we really beyond redemption? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Personally I feel ISIS especially is growing more fearless by the day. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] The world needs to do something [BOE] [neutral] [EOE] [EOS]	3.833	4.375	anger
R_1ml1pyosfEpZIOZ_3	R_1ml1pyosfEpZIOZ	240	a whooping 2600 pregnant woman try positive to this virus in the usa and neighboring province be alarming, i wager everyone register this especially pregnant woman would be pall of apply birthing to nestling with microcephaly as if they don't feature enough to interest about before. iodin cogitate no quantity be too much to undertake this	1.0	6.0	1.0	29.0	40000.0	[BOS] A whooping 2600 pregnant women testing positive to this virus in the USA and neighboring states is alarming, I bet everyone reading this especially pregnant women would be scared of giving birth  to children with microcephaly  as if they don't have enough to worry about before. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I think no amount is too much to tackle this [BOE] [neutral] [EOE] [EOS]	3.167	4.0	fear
R_1ml1pyosfEpZIOZ_4	R_1ml1pyosfEpZIOZ	278	i cogitate masses would make a plain day over this in blog and forums, especially the conspiracy theoriser who cogitate some cabal be somewhere operate effect and outcomes, the good word be the buffer survive and be regain safely and maybe ussr should be more focused on ensure safe of its military .	1.0	6.0	1.0	29.0	40000.0	[BOS] I think people would have a field day over this in blogs and forums, especially the conspiracy theorist who thinks some cabal is somewhere controlling events and outcomes,  the good news is the pilot survived and was recovered safely and maybe Russia should be more focused on ensuring safety of its military . [BOE] [neutral] [EOE] [EOS]	4.333	5.5	anger
R_1ml1pyosfEpZIOZ_5	R_1ml1pyosfEpZIOZ	337	its gist wrenching to register level and insure movie of kids thrust into labor. iodin personally feel that be the acme of cruelty. bomb be particularly notorious for nestling trafficking and labor, its alarm the politics be not coiffe anything about this problem. nipper should be couch in schoolhouse not some factory!	1.0	6.0	1.0	29.0	40000.0	[BOS] Its heart wrenching to read stories and see pictures of kids forced into labor. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I personally feel that is the height of cruelty. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] Turkey is  particularly notorious for child trafficking and labor, its alarming the government is not doing anything about this problem. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Children should be put in school not some factory! [BOE] [neutral] [EOE] [EOS]	4.0	3.75	sadness
R_1C0Z9McLLQtjIo9_1	R_1C0Z9McLLQtjIo9	12	gosh there has be a motorcoach crash, pretty sad. apparently a lot of mass be hurt. i feel so bad for their ally and kinsfolk members, like they aren't even bed if they be okay or what be operate on. really sad situation. iodin judge more entropy will be forthcoming because riht now they didn't feature all the detail yet.	2.0	7.0	1.0	38.0	42000.0	[BOS] Gosh there has been a bus crash, pretty sad. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  Apparently a lot of people were hurt. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I feel so bad for their friends and family members, like they aren't even knowing if they are okay or what is going on. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  Really sad situation. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I guess more information will be forthcoming because riht now they didn't have all the details yet. [BOE] [neutral] [EOE] [EOS]	2.167	2.0	sadness
R_1C0Z9McLLQtjIo9_2	R_1C0Z9McLLQtjIo9	87	omg coiffe you substantiate that bananas could become extinct? this be so devastating to me because they be one of the only yield i even like, plus my nestling bed them. we want to coiffe everything we can to keep this from happening~! bananas absolutely must be saved. i cogitate this would exist a serious issue if this be to actuallyh appen.	2.0	7.0	1.0	38.0	42000.0	[BOS] OMG did you realize that bananas could become extinct? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  This is so devastating to me because they are one of the only fruits I even like, plus my kids love them. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  We need to do everything we can to prevent this from happening~! [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Bananas absolutely must be saved. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I think this would be a serious issue if this were to actuallyh appen. [BOE] [neutral] [EOE] [EOS]	1.0	1.625	sadness
R_1C0Z9McLLQtjIo9_3	R_1C0Z9McLLQtjIo9	252	so apparently poland be exhume bodies from a planer crash almost ten years ago that they cogitate might make imply some foul play. i imply i supposition you gotta start to the truth but i find it weird when masses start grasp up soundbox and not to mention it's also a little disrespectful to the dead who make no say in the matter.	2.0	7.0	1.0	38.0	42000.0	[BOS] So apparently Poland is exhuming bodies from a plane crash almost ten years ago that they think might have involved some foul play. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I mean I guess you gotta get to the truth but I Find it weird when people start digging up bodies and not to mention it's also a little disrespectful to the dead who have no say in the matter. [BOE] [anger] [EOE] [EOS]	1.0	1.0	anger
R_1C0Z9McLLQtjIo9_4	R_1C0Z9McLLQtjIo9	320	another attack on a mall - while no i be actually hurt, this be just an ongoing drift that interest me so much. it's gottten to where i feel like nowhere we operate is safe anymore. i don't like operate to herd plaza anymore or anywhere that there be a lot of people. it seems like it's more likely to happen there plus it's always some crazy immigrant.	2.0	7.0	1.0	38.0	42000.0	[BOS] Another attack on a mall - while no one was actually hurt, this is just an ongoing trend that concerns me so much. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  It's gottten to where I Feel like nowhere we go is safe anymore. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I don't like going to crowded places anymore or anywhere that there are a lot of people. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  It seems like it's more likely to happen there plus it's always some crazy immigrant. [BOE] [neutral] [EOE] [EOS]	1.833	3.0	fear
R_1C0Z9McLLQtjIo9_5	R_1C0Z9McLLQtjIo9	356	i can't tolerate protesters! i'm so sick of masses behave like this be an appropriate manner to voice their opinions. behave like fauna destroying things, it just sicken me really. what happen to masses behave mature and responsible in life? jesus christ, operate out loot affair and destroying. what be wrong with people.	2.0	7.0	1.0	38.0	42000.0	[BOS] I can't stand protesters! [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  I'm so sick of people acting like this is an appropriate way to voice their opinions. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  Acting like animals destroying things, it just sickens me really. [BOE] [disgust] [EOE] [EOS] {sep_tok} [BOS]  What happened to people acting mature and responsible in life? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Jesus Christ, going out looting things and destroying. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  What is wrong with people. [BOE] [surprise] [EOE] [EOS]	1.0	1.5	anger
R_1N7VCOKiQFNiHeO_1	R_1N7VCOKiQFNiHeO	39	world recollect they operate the creation and everything in it. this wolf discontinue away from its pack searching for a teammate and designate no harm, but yet, humans, empower snipers to be exact, quickly set an ending to the biography of a keep be -- for what? it's a pity to insure that world coiffe not prize the lives of anything else on this planet.	1.0	5.0	1.0	31.0	80000.0	[BOS] Humans think they control the world and everything in it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] This wolf broke away from its pack searching for a mate and intended no harm, but yet, humans, empowered snipers to be exact, quickly put an end to the life of a living being -- for what? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It's a shame to see that humans do not respect the lives of anything else on this planet. [BOE] [sadness] [EOE] [EOS]	6.332999999999999	5.125	disgust
R_1N7VCOKiQFNiHeO_2	R_1N7VCOKiQFNiHeO	167	i'm gladiolus these orangutan be rescued, despite the context that direct them there. they be sentient beingness and should be cover as we world cover each other - with care. hopefully dina will exist cover and able to survive a full biography along with the others she be rescued with. we as world need to register more compassionateness to all living affair in this world.	1.0	5.0	1.0	31.0	80000.0	[BOS] I'm glad these orangutans were rescued, despite the circumstance that led them there. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] They are sentient beings and should be treated as we humans treat each other - with care. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Hopefully Dina will be treated and able to live a full life along with the others she was rescued with. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] We as humans need to show more compassion to all living things in this world. [BOE] [neutral] [EOE] [EOS]	6.0	3.5	joy
R_1N7VCOKiQFNiHeO_3	R_1N7VCOKiQFNiHeO	172	its a shame to insure the value these terrorist couch on other human lives. torture and do penis of police forcefulness or penis of the community for what? because their opinion don't align? to pronounce these people, after being brutally dispatch coiffe not deserve a proper sepulture (at the very least) be just absurd.	1.0	5.0	1.0	31.0	80000.0	[BOS] Its a shame to see the value these terrorists put on other human lives. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Torturing and executing members of police force or members of the community for what? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Because their beliefs don't align? [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] To say these people, after being brutally murdered do not deserve a proper burial (at the very least) is just absurd. [BOE] [anger] [EOE] [EOS]	4.333	5.75	sadness
