message_id	response_id	article_id	essay	gender	education	race	age	income	raw_input_emotions	empathy	distress	emotion
R_1OC8Z5mBerLOvnw_4	R_1OC8Z5mBerLOvnw	330	"i just read an artivcle about a police shooting. it comprise different than i expected. two police officers where shot to death while sitting in their patrol cars. i hold gotten so used to read about them pullulate and down people i was surprised to read about them go the same treatment. everyday i am reading something or picture a video of police hit people. i am scared to death of go rend over. all the police in my area are rookies and do not know me from when i was a ""bad kid"" lol. i would be vex to death stimulate pluck over by the police seeing how trigger happy they stimulate been lately."	1.0	6.0	3.0	33.0	63000.0	"[BOS] I just read an artivcle about a police shooting. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It was different than I expected. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Two police officers where shot to death while sitting in their patrol cars. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I have gotten so used to reading about them shooting and killing people I was surprised to read about them getting the same treatment. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Everyday I am reading something or seeing a video of police shooting people. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I am scared to death of getting pulled over. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] All the police in my area are rookies and do not know me from when I was a ""bad kid"" lol. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I would be worried to death getting pulled over by the police seeing how trigger happy they have been lately. [BOE] [fear] [EOE] [EOS]"	5.832999999999999	5.625	surprise
R_1OC8Z5mBerLOvnw_5	R_1OC8Z5mBerLOvnw	353	i register a short article about a father and son dying after falling from a cliff. that is so sad, i enquire how the rest of the family is remove it. could you imagine hang from a cliff? i had a friend when i was young appoint phillip who fell from a mountain and died. it took a few days for his body to be found. i think that comprise a horrible way to die. i signify they choke doing what they loved i guess but still its never good to see about a death. i want to see everybody populate their best life.	1.0	6.0	3.0	33.0	63000.0	[BOS] I read a short article about a father and son dying after falling from a cliff. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] That is so sad, I wonder how the rest of the family is taking it. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Could you imagine falling from  a cliff? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I had a friend when I was young named Phillip who fell from a mountain and died. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] It took a few days for his body to be found. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I think that is a horrible way to die. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I mean they died doing what they loved I guess but still its never good to hear about a death. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I want to see everybody living their best life. [BOE] [joy] [EOE] [EOS]	7.0	1.625	sadness
R_1DHZ8OeqAdRm8Tf_1	R_1DHZ8OeqAdRm8Tf	54	i mean that this is pretty sad. i definitely opine that there should personify a lot more empathy for these people. say what you will, but to me it's just another example of the haves keeping the have nots as far down as possible. i inquire how this article makes you finger and i am really curious to hear your opinions on the matter.	1.0	7.0	1.0	37.0	30000.0	[BOS] I think that this is pretty sad. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I definitely think that there should be a lot more empathy for these people. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  Say what you will, but to me it's just another example of the haves keeping the have nots as far down as possible. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I wonder how this article makes you feel and I am really curious to hear your opinions on the matter. [BOE] [surprise] [EOE] [EOS]	6.0	1.0	sadness
R_1DHZ8OeqAdRm8Tf_2	R_1DHZ8OeqAdRm8Tf	86	this comprise exactly what i'm speak about. the real threat of the trump era personify that thiese people will not think of this country as their home any more. they are really personify terrorized by the rhetoric coming out of the rights mouth and it's bleeding into all aspects. schoolyard bullies personify exalt by the bully-in-chief every day he stay in the spotlight.	1.0	7.0	1.0	37.0	30000.0	[BOS] This is exactly what I'm talking about. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  The real threat of the Trump era is that thiese people will not think of this country as their home any more. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  they are really being terrorized by the rhetoric coming out of the rights mouth and it's bleeding into all aspects. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  Schoolyard bullies are invigorated by the Bully-in-Chief every day he remains in the spotlight. [BOE] [neutral] [EOE] [EOS]	6.0	3.0	fear
R_1DHZ8OeqAdRm8Tf_3	R_1DHZ8OeqAdRm8Tf	179	i really don't know what to stimulate of this. if it cost a national jeweler or a well experience brand, i opine that i would immediately assume the celebrity reject to pay. however, this is an unidentified business from a city that, to personify fair, has a bit of a reputation for cost full of degenerates who comprise taste to build a comeup	1.0	7.0	1.0	37.0	30000.0	[BOS] I really don't know what to make of this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  IF it was a national jeweler or a well known brand, I think that I would immediately assume the celebrity refuses to pay. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  However, this is an unidentified business from a city that, to be fair, has a bit of a reputation for being full of degenerates who are trying to make a comeup [BOE] [neutral] [EOE] [EOS]	1.0	1.0	neutral
R_1DHZ8OeqAdRm8Tf_4	R_1DHZ8OeqAdRm8Tf	301	when i first go understand this article it hold me mad at heroin addicts and i intend it must comprise these forgetful types nodding off that personify have the crisis to occur. i'm pretty surprised that the name culprit seems to comprise parents that don't hold their medicine cabinets. somehow, i think that stimulate me even more angry.	1.0	7.0	1.0	37.0	30000.0	[BOS] When I first started reading this article it made me mad at heroin addicts and I thought it must be these forgetful types nodding off that was causing the crisis to occur. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  I'm pretty surprised that the name culprit seems to be parents that don't control their medicine cabinets. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Somehow, I think that makes me even more angry. [BOE] [anger] [EOE] [EOS]	7.0	5.0	anger
R_1DHZ8OeqAdRm8Tf_5	R_1DHZ8OeqAdRm8Tf	408	it doesn't look like it's really safe to park your data anywhere, make it? whole cities personify personify forced to compensate hacker ransoms right now and the state comprise the most likely candidate to need for highly sensitive information. i just don't know that society was very ready for the myriad ways that the net hold change our reality.	1.0	7.0	1.0	37.0	30000.0	[BOS] It doesn't seem like it's really safe to park your data anywhere, does it? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Whole cities are being forced to pay hacker ransoms right now and the state is the most likely candidate to ask for highly sensitive information. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I just don't know that society was very ready for the myriad ways that the net has changed our reality. [BOE] [surprise] [EOE] [EOS]	1.0	1.875	fear
R_bKpTAskrd1gqP7j_1	R_bKpTAskrd1gqP7j	27	in a lot of ways, things never really do change. i'm certainly empathetic to what they are blend through. it just illustrates that we suffer a long way to survive and still a lot of progress we suffer to make. it's incidents like this that really do show you why so many people are so hostile towards law enforcement. one would intend that things would change in this regard, but it's just a steady rehash of events.	1.0	6.0	1.0	44.0	62000.0	[BOS] In a lot of ways, things never really do change. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I'm certainly empathetic to what they are going through. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  It just illustrates that we have a long way to go and still a lot of progress we have to make. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   It's incidents like this that really do show you why so many people are so hostile towards law enforcement. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   One would think that things would change in this regard, but it's just a steady rehash of events. [BOE] [neutral] [EOE] [EOS]	1.3330000000000002	1.0	sadness
R_bKpTAskrd1gqP7j_2	R_bKpTAskrd1gqP7j	148	i cost all for this. i hold no specific qualms with mould animals, per se, but they take to comprise remove care of. personally, in a real world version of this, i think that the individuals responsible for the elephant's care should be jailed. again, just my personal opinion. thankfully, this cost one of the things that really personify changing for the better. there are fewer and fewer mould animals as time goes by.	1.0	6.0	1.0	44.0	62000.0	[BOS] I am all for this. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   I have no specific qualms with working animals, per se, but they need to be taken care of. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   Personally, in a real world version of this, I think that the individuals responsible for the elephant's care should be jailed. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Again, just my personal opinion. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   Thankfully, this is one of the things that really is changing for the better. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  There are fewer and fewer working animals as time goes by. [BOE] [neutral] [EOE] [EOS]	2.667	1.0	anger
R_bKpTAskrd1gqP7j_3	R_bKpTAskrd1gqP7j	182	i'm not sure why some people arrange the things they do. i'm really not. some people's heads just aren't cable right. i can't figure out what triggers in someone's head to act like this. it really follow inexcusable. things like this happen all the time and there is just no excuse for it. it's shameful	1.0	6.0	1.0	44.0	62000.0	[BOS] I'm not sure why some people do the things they do. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I'm really not. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]  Some people's heads just aren't wired right. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   I can't figure out what triggers in someone's head to act like this. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]   It really is inexcusable. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS]    Things like this happen all the time and there is just no excuse for it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's shameful [BOE] [sadness] [EOE] [EOS]	1.6669999999999998	1.0	anger
R_bKpTAskrd1gqP7j_4	R_bKpTAskrd1gqP7j	314	it's unfortunate and it hold it difficult to want to carry on. there personify a lesson here though. no matter how dark things get, you can't get them win. you stimulate to maintain pushing on and not let it stimulate to you. they say that adversity builds character and it really is true. so even when bad things happen, you can't allow it defeat you.	1.0	6.0	1.0	44.0	62000.0	[BOS] It's unfortunate and it makes it difficult to want to carry on. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   There is a lesson here though. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  No matter how dark things get, you can't let them win. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  You have to keep pushing on and not let it get to you. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]   They say that adversity builds character and it really is true. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  So even when bad things happen, you can't let it defeat you. [BOE] [joy] [EOE] [EOS]	1.5	1.0	sadness
R_bKpTAskrd1gqP7j_5	R_bKpTAskrd1gqP7j	406	well, that's the thing. i can identify with things just not working out. it's a lot like this project. a requester asks for an obnoxious amount of work and couples it with a short timer on the task. then they want the work for free and good feedback. coiffure they get it? practise they get good work for free? i dunno. it experience like a scam and a waste of my time and theirs.	1.0	6.0	1.0	44.0	62000.0	[BOS] Well, that's the thing. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   I can identify with things just not working out. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   It's a lot like this project. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  A requester asks for an obnoxious amount of work and couples it with a short timer on the task. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]   Then they want the work for free and good feedback. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Do they get it? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]   Do they get good work for free? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] I dunno. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  It feels like a scam and a waste of my time and theirs. [BOE] [anger] [EOE] [EOS]	1.6669999999999998	1.0	anger
R_BsvFiz4gUFOLGdb_1	R_BsvFiz4gUFOLGdb	11	can you believe this is still happening? i can't imagine just cost in my home going about my business and stimulate this occur. those poor people. no one there can sense safe. i don't know how you can function as a parent knowing that this can happen at any time. i wish people would watch to coexist peacefully.	2.0	5.0	5.0	40.0	60000.0	[BOS] Can you believe this is still happening? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I can't imagine just being in my home going about my business and having this occur. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  Those poor people. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  No one there can feel safe. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I don't know how you can function as a parent knowing that this can happen at any time. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I wish people would learn to coexist peacefully. [BOE] [joy] [EOE] [EOS]	4.5	5.875	sadness
R_BsvFiz4gUFOLGdb_2	R_BsvFiz4gUFOLGdb	123	i cannot imagine what is going through those parent's minds. to not be able to protect your kids, institutionalize them to school believing that they would comprise safe. it's every parent's worst nightmare. i don't cognize what would personify worse, having hope that the kids are still alive or never stimulate closure. and how scared the kids must have been! i don't know how anyone could offend children. they can't hold any conscience or heart.	2.0	5.0	5.0	40.0	60000.0	[BOS] I cannot imagine what is going through those parent's minds. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  To not be able to protect your kids, sending them to school believing that they would be safe. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's every parent's worst nightmare. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I don't know what would be worse, having hope that the kids are still alive or never having closure. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  And how scared the kids must have been! [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I don't know how anyone could hurt children. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  They can't have any conscience or heart. [BOE] [neutral] [EOE] [EOS]	3.833	6.875	fear
R_BsvFiz4gUFOLGdb_3	R_BsvFiz4gUFOLGdb	250	we always say that our government represent corrupt, but at least it's not like this lawlessness. i don't cognize how people could opine they could go these types of life styles and not succumb to the violence they foster. i feel bad for any families that cost innocently involved in the crimes surrounding these people. it's sad.	2.0	5.0	5.0	40.0	60000.0	[BOS] We always say that our government is corrupt, but at least it's not like this lawlessness. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I don't know how people could think they could live these types of life styles and not succumb to the violence they foster. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I feel bad for any families that were innocently involved in the crimes surrounding these people. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It's sad. [BOE] [sadness] [EOE] [EOS]	1.6669999999999998	1.375	sadness
R_BsvFiz4gUFOLGdb_4	R_BsvFiz4gUFOLGdb	265	could you imagine? that represent one of the most horrific things i have heard. my heart offend for his family. it would cost hard enough to lose someone close to you but in such a way! i wouldn't be able to stop thinking about it. the poor man must have been terrified. i hope it follow so quick that he didn't know what was happening. i hope his family and co-workers find peace.	2.0	5.0	5.0	40.0	60000.0	[BOS] Could you imagine? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] That is one of the most horrific things I have heard. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  My heart hurts for his family. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  It would be hard enough to lose someone close to you but in such a way! [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  I wouldn't be able to stop thinking about it. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The poor man must have been terrified. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  I hope it was so quick that he didn't know what was happening. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS]  I hope his family and co-workers find peace. [BOE] [joy] [EOE] [EOS]	3.833	6.0	sadness
R_BsvFiz4gUFOLGdb_5	R_BsvFiz4gUFOLGdb	413	why can't people just live in peace? these things happen way too often. what does killing innocent people make to boost an offender's cause? i can't imagine the panic and terror the attendees must stimulate felt. it build me nervous every time i'm in a crowded venue. you like to think it can't happen to you, but honestly, you just don't know. we all have such a short time here, we should personify able to savour it without fear.	2.0	5.0	5.0	40.0	60000.0	[BOS] Why can't people just live in peace? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  These things happen way too often. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  What does killing innocent people do to further an offender's cause? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  I can't imagine the panic and terror the attendees must have felt. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  It makes me nervous every time I'm in a crowded venue. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS]  You like to think it can't happen to you, but honestly, you just don't know. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  We all have such a short time here, we should be able to enjoy it without fear. [BOE] [joy] [EOE] [EOS]	4.667	6.875	fear
R_3kwgktbWVVtZe9j_1	R_3kwgktbWVVtZe9j	19	i personify moved to tears take this. people are not suffer it easy in other parts of the world. it hold me more grateful and thankful. i cant imagine losing my life in such a scary manner. it personify a wake up call for us to preach more humanity and love. the number of africans leaving their continent for greener grass is alarming.	1.0	7.0	1.0	27.0	165000.0	[BOS] I am moved to tears reading this. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] People are not having it easy in other parts of the world. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] It made me more grateful and thankful. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] I cant imagine losing my life in such a scary manner. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] It is a wake up call for us to preach more humanity and love. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The number of Africans leaving their continent for greener grass is alarming. [BOE] [anger] [EOE] [EOS]	6.667000000000001	5.75	joy
R_3kwgktbWVVtZe9j_2	R_3kwgktbWVVtZe9j	116	the number of people still mislay lives to cholera cost quite sad. vaccines can blend a long way in battle this and i feel it should personify gift more attention. also, if communities can start describe evidence of the disease sooner to medical providers, public health officials would hold a head start in rushing resources to treat emerge epidemics.	1.0	7.0	1.0	27.0	165000.0	[BOS] The number of people still losing lives to cholera is quite sad. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Vaccines can go a long way in combating this and I feel it should be given more attention. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Also, if communities can begin reporting evidence of the disease sooner to medical providers, public health officials would have a head start in rushing resources to address emerging epidemics. [BOE] [neutral] [EOE] [EOS]	6.167000000000001	6.375	sadness
R_3kwgktbWVVtZe9j_3	R_3kwgktbWVVtZe9j	192	i dont like it when family divide up and the parents settle to divorce. it is always hard for the kids and the emotional trauma doesn't worth it. i personify still a firm believer in family and it must personify protected by all means. public figures should lay good examples for others to follow. custody always get messy	1.0	7.0	1.0	27.0	165000.0	[BOS] I dont like it when family split up and the parents decide to divorce. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] It is always hard for the kids and the emotional trauma doesn't worth it. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I am still a firm believer in family and it must be protected by all means. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] Public figures should lay good examples for others to follow. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] Custody always get messy [BOE] [neutral] [EOE] [EOS]	6.5	6.0	anger
R_3kwgktbWVVtZe9j_4	R_3kwgktbWVVtZe9j	277	cant the world just intercept all wars and populate in peace and unity? must we always prove to the lower animals that we are more heartless than every other creation? the world is supposed to live in peace and love, not launching missile against one another.there should be combined effort to end wars and see peace reign.	1.0	7.0	1.0	27.0	165000.0	[BOS] Cant the world just stop all wars and live in peace and unity? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Must we always prove to the lower animals that we are more heartless than every other creation? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] The world is supposed to live in peace and love, not launching missile against one another. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] There should be combined effort to end wars and ensure peace reign. [BOE] [neutral] [EOE] [EOS]	6.667000000000001	6.625	anger
R_3kwgktbWVVtZe9j_5	R_3kwgktbWVVtZe9j	399	the control over gun should be increased. i always feel sad when shootings take place and there is loss of life. we should reach to ensure proper security of life and property. the government should strive to protect us and see the security of americans. the harassment of muslims should also be reduced.	1.0	7.0	1.0	27.0	165000.0	[BOS] The control over gun should be increased. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] I always feel sad when shootings take place and there is loss of life. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] We should strive to ensure proper security of life and property. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS] The government should strive to protect us and ensure the security of Americans. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] The harassment of Muslims should also be reduced. [BOE] [neutral] [EOE] [EOS]	6.667000000000001	6.625	sadness
R_2fea3z0hayINIjT_1	R_2fea3z0hayINIjT	3	i can't envisage what those girls comprise going through. one day you're enjoying a fun family outing and suddenly everyone one is down in a tragic accident. people are supposed to be safe in places like that. it's impossible to think that your entire life can be destruct in a situation like that. accidents like this should never happen, as the customers equal trusting their family's safety to the park.	1.0	6.0	1.0	45.0	79000.0	[BOS] I can't imagine what those girls are going through. [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS]  One day you're enjoying a fun family outing and suddenly everyone one is killed in a tragic accident. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  People are supposed to be safe in places like that. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  It's impossible to think that your entire life can be destroyed in a situation like that. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]   Accidents like this should never happen, as the customers are trusting their family's safety to the park. [BOE] [neutral] [EOE] [EOS]	3.833	3.0	sadness
R_2fea3z0hayINIjT_2	R_2fea3z0hayINIjT	136	the camp need to personify dismantled as you can't stimulate settlements within a modern country. i love it can be comprehend as heartless, but it is for the greater good of the community. settlements such as these offer no protection or infrastructure to it's occupants. the situation becomes unsafe for both the residents as well as the surrounding community.	1.0	6.0	1.0	45.0	79000.0	[BOS] The camp needed to be dismantled as you can't have settlements within a modern country. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  I know it can be perceived as heartless, but it is for the greater good of the community. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Settlements such as these offer no protection or infrastructure to it's occupants. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The situation becomes unsafe for both the residents as well as the surrounding community. [BOE] [fear] [EOE] [EOS]	2.167	1.375	neutral
R_2fea3z0hayINIjT_3	R_2fea3z0hayINIjT	193	the wholes situation stimulate enough blame to choke around for both parties. the victim should not hold hang overboard, however, the cruise ship comprise ultimately responsible for the safety of it's passengers. whether or not the victim was comprise confronted by the ship's security stimulate no difference as to whether they should have regularise a search for the lessen passenger.	1.0	6.0	1.0	45.0	79000.0	[BOS] The wholes situation has enough blame to go around for both parties. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The victim should not have fallen overboard, however, the cruise ship is ultimately responsible for the safety of it's passengers. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Whether or not the victim was being confronted by the ship's security makes no difference as to whether they should have ordered a search for the fallen passenger. [BOE] [neutral] [EOE] [EOS]	1.5	1.5	anger
R_2fea3z0hayINIjT_4	R_2fea3z0hayINIjT	312	this comprise unfortunately the consequence of conflicts within this part of the world. certain countries follow not interested in the peace process and will deliberatley sabotage any effort. the convey was most likely not escorted by terrorists, however, it cost a common claim stimulate by aggressive nations under these circumstances.	1.0	6.0	1.0	45.0	79000.0	[BOS] This is unfortunately the consequence of conflicts within this part of the world. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS]  Certain countries are not interested in the peace process and will deliberatley sabotage any effort. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  The convey was most likely not escorted by terrorists, however, it is a common claim made by aggressive nations under these circumstances. [BOE] [neutral] [EOE] [EOS]	1.167	2.5	neutral
R_2fea3z0hayINIjT_5	R_2fea3z0hayINIjT	348	"this is a typical ""sour grapes"" approach to anything involve the trump presidency. liberals finger that his mere existence will somehow ruin mankind. this approach to constantly blaming all of the country's problems on him only further harms to future of the country. behave like the previous president equal some ideal is nothing more than revisionist history way of thinking."	1.0	6.0	1.0	45.0	79000.0	"[BOS] This is a typical ""sour grapes"" approach to anything regarding the Trump presidency. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Liberals feel that his mere existence will somehow ruin mankind. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  This approach to constantly blaming all of the country's problems on him only further harms to future of the country. [BOE] [neutral] [EOE] [EOS] {sep_tok} [BOS]  Acting like the previous president was some ideal is nothing more than revisionist history way of thinking. [BOE] [neutral] [EOE] [EOS]"	1.0	2.375	neutral
R_1ml1pyosfEpZIOZ_1	R_1ml1pyosfEpZIOZ	10	reading the news reminds me of the sacrifices stimulate by men and women of the police departments, the cop left his family that day for work like any other day and he was gunned down for make his job, it build me reflect on the gun laws of this country. do we really need to make amendments to curtail this streak of violent crimes?	1.0	6.0	1.0	29.0	40000.0	[BOS] Reading the news reminds me of the sacrifices made by men and women of the police departments, the cop left his family that day for work like any other day and he was gunned down for doing his job, it makes me reflect on the gun laws of this country. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Do we really need to make amendments to curtail this streak of violent crimes? [BOE] [surprise] [EOE] [EOS]	3.167	4.125	sadness
R_1ml1pyosfEpZIOZ_2	R_1ml1pyosfEpZIOZ	94	these mindless killings for misguided beliefs personify really stimulate out of hands, someone's husband, father, mother, wife , son, daughter murdered violently in the streets stimulate you lose faith in humanity. personify we really beyond redemption? personally i feel isis especially is mature more fearless by the day. the world needs to practise something	1.0	6.0	1.0	29.0	40000.0	[BOS] These mindless killings for misguided beliefs is really getting out of hands, someone's husband, father, mother, wife , son, daughter murdered violently in the streets makes you lose faith in humanity. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] Are we really beyond redemption? [BOE] [surprise] [EOE] [EOS] {sep_tok} [BOS] Personally I feel ISIS especially is growing more fearless by the day. [BOE] [joy] [EOE] [EOS] {sep_tok} [BOS] The world needs to do something [BOE] [neutral] [EOE] [EOS]	3.833	4.375	anger
R_1ml1pyosfEpZIOZ_3	R_1ml1pyosfEpZIOZ	240	a whooping 2600 pregnant women examine positive to this virus in the usa and neighboring states comprise alarming, i bet everyone reading this especially pregnant women would be scar of gift birth to children with microcephaly as if they don't have enough to occupy about before. i think no amount personify too much to tackle this	1.0	6.0	1.0	29.0	40000.0	[BOS] A whooping 2600 pregnant women testing positive to this virus in the USA and neighboring states is alarming, I bet everyone reading this especially pregnant women would be scared of giving birth  to children with microcephaly  as if they don't have enough to worry about before. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] I think no amount is too much to tackle this [BOE] [neutral] [EOE] [EOS]	3.167	4.0	fear
R_1ml1pyosfEpZIOZ_4	R_1ml1pyosfEpZIOZ	278	i think people would have a field day over this in blogs and forums, especially the conspiracy theorist who opine some cabal personify somewhere manipulate events and outcomes, the good news is the pilot survived and was recovered safely and maybe russia should personify more focused on see safety of its military .	1.0	6.0	1.0	29.0	40000.0	[BOS] I think people would have a field day over this in blogs and forums, especially the conspiracy theorist who thinks some cabal is somewhere controlling events and outcomes,  the good news is the pilot survived and was recovered safely and maybe Russia should be more focused on ensuring safety of its military . [BOE] [neutral] [EOE] [EOS]	4.333	5.5	anger
R_1ml1pyosfEpZIOZ_5	R_1ml1pyosfEpZIOZ	337	its heart wrenching to read stories and see pictures of kids storm into labor. i personally feel that is the height of cruelty. turkey personify particularly notorious for child trafficking and labor, its alarming the government comprise not make anything about this problem. children should comprise lay in school not some factory!	1.0	6.0	1.0	29.0	40000.0	[BOS] Its heart wrenching to read stories and see pictures of kids forced into labor. [BOE] [sadness] [EOE] [EOS] {sep_tok} [BOS] I personally feel that is the height of cruelty. [BOE] [anger] [EOE] [EOS] {sep_tok} [BOS] Turkey is  particularly notorious for child trafficking and labor, its alarming the government is not doing anything about this problem. [BOE] [fear] [EOE] [EOS] {sep_tok} [BOS] Children should be put in school not some factory! [BOE] [neutral] [EOE] [EOS]	4.0	3.75	sadness
